state_dim,lstm_hidden,mlp_hidden,num_layers,max_len,num_epochs,eagen_minus_time,eaforward_time,eye_time,bench_name,base_model_name,dataset_path,td,batch_size,lr,weight_decay,beta,alpha,dropout,gamma,timestamp,action_length_mean,action_length_std,action_length_25%,action_length_75%,eye_speed_mean,eye_speed_std,eye_speed_25%,eye_speed_75%,avg_acc_lens_mean,avg_acc_lens_std,avg_acc_lens_25%,avg_acc_lens_75%,eagle_speed_mean,eagle_speed_std,eagle_speed_25%,eagle_speed_75%,optimal_avg_acc_lens_diff_mean,optimal_avg_acc_lens_diff_std,optimal_avg_acc_lens_diff_25%,optimal_avg_acc_lens_diff_75%,ratio
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,5e-05,0.0001,0.003237,0.007,0.2,0.99,2025-07-30 12:10:44,2.3625522,1.1585791,1.600000023841858,3.0,32.078743,15.4717,22.462806701660156,41.194271087646484,2.6073697,1.3512805,1.7676896452903748,3.331766724586487,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.511245,0.7533773,-0.8431432247161865,-0.001530282199382782,0.9419087
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,5e-05,0.0001,0.003237,0.007,0.2,0.99,2025-07-30 12:27:56,2.3604267,1.1599272,1.600000023841858,3.0,32.056713,15.465066,22.506261825561523,41.32688522338867,2.6076856,1.351866,1.7673477530479431,3.338485360145569,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.51092905,0.7517706,-0.8402349948883057,-0.0014916728250682354,0.9412619
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,5e-05,0.0001,0.003237,0.007,0.2,0.98,2025-07-30 12:34:06,2.4486113,1.0904236,1.7000000476837158,3.0,32.26174,15.443271,22.817367553710938,41.710994720458984,2.6325176,1.3357075,1.8044155836105347,3.376190423965454,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.4860967,0.73260725,-0.81029212474823,-0.0002003312110900879,0.947282
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,5e-05,0.0001,0.003237,0.007,0.2,0.98,2025-07-30 12:57:28,2.329,1.1200137,1.600000023841858,3.0,31.943678,15.25208,22.567371368408203,41.10355567932129,2.5939322,1.3224908,1.7710093259811401,3.3302677869796753,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.5246824,0.7621883,-0.8728898763656616,-0.0026826858520507812,0.9379429
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,5e-05,0.0001,0.003237,0.008,0.1,0.99,2025-07-30 12:58:18,2.6340969,1.0358888,1.899999976158142,3.200000047683716,32.416782,15.5393,22.96858501434326,41.90972137451172,2.6599035,1.3513918,1.8290700316429138,3.405417799949646,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.45871088,0.7055885,-0.746018648147583,-0.00015395879745483398,0.9518344
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,5e-05,0.0001,0.003237,0.008,0.1,0.99,2025-07-30 13:21:02,2.3454542,1.2013928,1.5,3.0,32.071877,15.569813,22.524267196655273,41.340389251708984,2.6088982,1.3673022,1.7520862817764282,3.3408199548721313,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.50971645,0.74996096,-0.8389283418655396,-0.0021636486053466797,0.94170713
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,5e-05,0.0001,0.003237,0.008,0.1,0.98,2025-07-30 13:24:50,2.3326483,1.1038611,1.600000023841858,2.9000000953674316,31.88005,15.241116,22.567371368408203,41.001319885253906,2.5861614,1.3237216,1.7775701880455017,3.29692006111145,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.53245336,0.7705972,-0.8816165924072266,-0.00370943546295166,0.9360747
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,5e-05,0.0001,0.003237,0.008,0.1,0.98,2025-07-30 13:47:28,2.2621477,1.1419111,1.5,2.9000000953674316,31.704815,15.170907,22.354182243347168,40.58939743041992,2.5679617,1.3217717,1.7458677887916565,3.2722424268722534,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.55065286,0.7828971,-0.9097467660903931,-0.00592123344540596,0.9309293
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,5e-05,0.0001,0.003237,0.008,0.2,0.99,2025-07-30 13:53:16,2.3053527,1.0660545,1.600000023841858,2.9000000953674316,31.73584,14.995726,22.745692253112793,40.63980484008789,2.5702963,1.2972965,1.7691382765769958,3.2725393772125244,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.5483181,0.78394747,-0.900652289390564,-0.0068187713623046875,0.9318403
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,5e-05,0.0001,0.003237,0.008,0.2,0.99,2025-07-30 14:16:23,2.3491273,1.148058,1.600000023841858,3.0,32.082954,15.355214,22.62653160095215,41.24467468261719,2.6043649,1.3388705,1.7675906419754028,3.342487335205078,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.51424944,0.7560075,-0.8466529846191406,-0.001863241195678711,0.9420324
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,5e-05,0.0001,0.003237,0.008,0.2,0.98,2025-07-30 14:20:35,2.3105443,1.0020132,1.7000000476837158,2.9000000953674316,31.725672,14.794918,22.892976760864258,40.79102325439453,2.5672534,1.2689669,1.7886216640472412,3.2731592655181885,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.55136126,0.79463184,-0.9062695503234863,-0.004735112190246582,0.93154174
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,5e-05,0.0001,0.003237,0.008,0.2,0.98,2025-07-30 14:45:01,2.1411293,0.99335855,1.5,2.700000047683716,31.101404,14.312291,22.567371368408203,39.822628021240234,2.4989448,1.2203102,1.7511386275291443,3.180210590362549,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.6196698,0.84188807,-1.0122061967849731,-0.0183601975440979,0.9132117
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,5e-05,0.0001,0.003237,0.009,0.1,0.99,2025-07-30 14:50:26,2.576658,1.2618424,1.8000000715255737,3.200000047683716,32.80862,16.22449,22.716556549072266,42.36297035217285,2.6960855,1.4353365,1.796168863773346,3.462272524833679,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.4225293,0.6791961,-0.6988424062728882,1.1920928955078125e-07,0.9633397
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,5e-05,0.0001,0.003237,0.009,0.1,0.99,2025-07-30 15:14:07,2.324964,1.14972,1.600000023841858,3.0,31.963936,15.346493,22.46280860900879,41.09345626831055,2.5954452,1.3379538,1.7634021639823914,3.32295024394989,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.5231694,0.76054823,-0.8677545785903931,-0.0028647184371948242,0.9385377
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,5e-05,0.0001,0.003237,0.009,0.1,0.98,2025-07-30 15:19:13,1.9915522,0.9892977,1.3000000715255737,2.5,30.288195,13.999579,21.970129013061523,38.486284255981445,2.4211729,1.1964386,1.6960322856903076,3.052141308784485,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.6974418,0.8920769,-1.127109944820404,-0.04312145709991455,0.88933396
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,5e-05,0.0001,0.003237,0.009,0.1,0.98,2025-07-30 15:43:13,1.9157071,0.98788756,1.2000000476837158,2.4000000953674316,30.011938,13.767136,21.47852897644043,38.18251037597656,2.3917856,1.1689779,1.6725423336029053,3.0257920026779175,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.7268288,0.91252244,-1.1768394708633423,-0.05460357666015625,0.88122237
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,5e-05,0.0001,0.003237,0.009,0.2,0.99,2025-07-30 15:48:13,2.3905575,1.1596781,1.600000023841858,3.0,32.112713,15.527862,22.52739143371582,41.24497604370117,2.6167748,1.3580247,1.7732192277908325,3.346954107284546,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.5018397,0.7417099,-0.8261321783065796,-0.001278609037399292,0.94290614
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,5e-05,0.0001,0.003237,0.009,0.2,0.99,2025-07-30 16:10:50,2.3216007,1.2166722,1.5,3.0,31.950457,15.576896,22.457887649536133,41.09345626831055,2.5981796,1.3682675,1.7424816489219666,3.3211363554000854,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.52043474,0.75531524,-0.8598816394805908,-0.0033774971961975098,0.93814194
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,5e-05,0.0001,0.003237,0.009,0.2,0.98,2025-07-30 16:14:45,1.9599316,0.95726025,1.3000000715255737,2.5,30.20564,13.757603,21.965208053588867,38.18251037597656,2.4084115,1.1677239,1.700860619544983,3.0366671085357666,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.7102033,0.90482926,-1.1527761220932007,-0.04382658004760742,0.88690996
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,5e-05,0.0001,0.003237,0.009,0.2,0.98,2025-07-30 16:37:02,1.9614213,0.9556769,1.3000000715255737,2.5,30.22447,13.740219,22.07469367980957,38.19511413574219,2.4100862,1.1673291,1.7018892765045166,3.043774366378784,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.7085286,0.90382034,-1.151646614074707,-0.04351683706045151,0.88746285
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,0.0001,0.0001,0.003237,0.001,0.1,0.99,2025-07-30 16:45:28,4.6460114,1.5409017,3.5,5.900000095367432,34.588203,18.773632,22.031661987304688,45.642202377319336,3.0736628,1.7309949,1.9193750619888306,4.012287139892578,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.04495203,0.21843657,-0.04751312732696533,0.008700013160705566,1.0155925
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,0.0001,0.0001,0.003237,0.001,0.1,0.99,2025-07-30 17:05:56,4.646412,1.5393045,3.5,5.900000095367432,34.61401,18.792912,22.131153106689453,45.696842193603516,3.073671,1.7310255,1.9212668538093567,4.011534929275513,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.044943586,0.21834293,-0.046007394790649414,0.009070336818695068,1.0163503
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,0.0001,0.0001,0.003237,0.001,0.1,0.98,2025-07-30 17:15:42,2.8795466,1.2061223,2.1000001430511475,3.5,33.6272,16.558882,23.187846183776855,43.771575927734375,2.7897906,1.4625157,1.8678512573242188,3.602736234664917,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.328824,0.59432507,-0.553584098815918,0.0025452570989727974,0.98737514
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,0.0001,0.0001,0.003237,0.001,0.1,0.98,2025-07-30 17:33:47,3.303442,1.353878,2.299999952316284,4.0,34.43894,17.591175,23.08108425140381,45.04048538208008,2.9103177,1.5802577,1.900826632976532,3.7629787921905518,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.20829676,0.47342548,-0.3434407711029053,0.013897061347961426,1.0112097
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,0.0001,0.0001,0.003237,0.001,0.2,0.99,2025-07-30 17:41:58,6.2134995,0.62852013,5.800000190734863,6.700000286102295,32.59573,18.63337,19.734336853027344,43.446006774902344,3.0128655,1.6930076,1.8744136691093445,3.9641644954681396,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.10574913,0.19180748,-0.15502893924713135,0.0,0.9570887
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,0.0001,0.0001,0.003237,0.001,0.2,0.99,2025-07-30 18:03:48,6.2211094,0.6215535,5.800000190734863,6.700000286102295,32.662636,18.665491,19.840825080871582,43.476783752441406,3.0125208,1.6916455,1.871476411819458,3.9706064462661743,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.10609372,0.19319429,-0.15323758125305176,0.0,0.9590532
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,0.0001,0.0001,0.003237,0.001,0.2,0.98,2025-07-30 18:12:09,2.5110767,0.87312245,2.0,3.0,32.35938,14.772903,23.42964744567871,42.01336669921875,2.628852,1.2508583,1.8635725378990173,3.4067258834838867,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.48976243,0.7635799,-0.8012429475784302,0.0,0.9501489
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,0.0001,0.0001,0.003237,0.001,0.2,0.98,2025-07-30 18:33:33,2.8786843,1.1750276,2.1000001430511475,3.5,33.696312,16.528996,23.35236358642578,43.991376876831055,2.7933629,1.4545141,1.8758865594863892,3.6163909435272217,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.32525155,0.60336196,-0.5476438999176025,0.004550755023956299,0.98940444
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,0.0001,0.0001,0.003237,0.002,0.1,0.99,2025-07-30 18:42:21,3.4780366,1.4235722,2.5,4.300000190734863,34.618618,17.876287,23.084848403930664,45.31636428833008,2.9480734,1.6179985,1.9014183282852173,3.8193401098251343,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.17054126,0.42922828,-0.2733341455459595,0.016975343227386475,1.0164856
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,0.0001,0.0001,0.003237,0.002,0.1,0.99,2025-07-30 19:03:34,3.4802608,1.4233189,2.5,4.300000190734863,34.63475,17.903822,23.04020404815674,45.42991256713867,2.9483275,1.6189097,1.9043171405792236,3.8268736600875854,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.1702873,0.42862257,-0.2708463668823242,0.01672104001045227,1.0169592
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,0.0001,0.0001,0.003237,0.002,0.1,0.98,2025-07-30 19:12:42,2.841418,1.1897256,2.0,3.5,33.561596,16.489212,23.242295265197754,43.79575157165527,2.7810469,1.4501898,1.8650354743003845,3.594336152076721,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.33756757,0.6072782,-0.5659729242324829,0.002451479434967041,0.98544884
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,0.0001,0.0001,0.003237,0.002,0.1,0.98,2025-07-30 19:33:46,2.8421814,1.1918982,2.0,3.5,33.52232,16.47529,23.196518898010254,43.72501182556152,2.7812119,1.4505917,1.8640756011009216,3.595175623893738,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.3374025,0.6066728,-0.5675405263900757,0.002547760494053364,0.9842956
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,0.0001,0.0001,0.003237,0.002,0.2,0.99,2025-07-30 19:43:02,2.930762,1.2093531,2.1000001430511475,3.6000001430511475,33.72733,16.739124,23.134325981140137,44.016048431396484,2.8078706,1.4774004,1.876106321811676,3.626712441444397,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.31074384,0.5816619,-0.5252848863601685,0.004040625412017107,0.9903152
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,0.0001,0.0001,0.003237,0.002,0.2,0.99,2025-07-30 20:03:42,2.9305642,1.208292,2.1000001430511475,3.6000001430511475,33.750347,16.710962,23.237958908081055,44.0044059753418,2.8069966,1.4766368,1.8713585138320923,3.6265859603881836,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.3116177,0.5828335,-0.5234733819961548,0.0048642754554748535,0.99099106
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,0.0001,0.0001,0.003237,0.002,0.2,0.98,2025-07-30 20:12:46,2.8315504,1.1328361,2.0,3.4000000953674316,33.531948,16.298004,23.35177993774414,43.87635040283203,2.773493,1.4277527,1.8772245049476624,3.59335196018219,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.34512165,0.619046,-0.5825229287147522,0.002911992371082306,0.9845783
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,0.0001,0.0001,0.003237,0.003,0.1,0.99,2025-07-30 20:32:44,2.9269202,1.3426642,2.0,3.700000047683716,33.832523,17.020023,23.060691833496094,44.08664131164551,2.8173234,1.5203806,1.8521027565002441,3.6326560974121094,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.30129135,0.5716422,-0.5017083883285522,0.003927081823348999,0.9934039
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,0.0001,0.0001,0.003237,0.002,0.2,0.98,2025-07-30 20:33:31,2.831381,1.134438,2.0,3.4000000953674316,33.565956,16.339989,23.32535743713379,43.8297233581543,2.773819,1.429247,1.8714359402656555,3.592373251914978,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.3447956,0.6181471,-0.5770381689071655,0.002323012799024582,0.98557687
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,0.0001,0.0001,0.003237,0.003,0.1,0.99,2025-07-30 21:00:41,2.5940201,1.1521535,1.899999976158142,3.200000047683716,32.874454,15.845697,23.02766227722168,42.51430892944336,2.694706,1.385272,1.8209775686264038,3.478904128074646,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.42390865,0.68869895,-0.7035611867904663,2.250424586236477e-06,0.9652727
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,0.0001,0.0001,0.003237,0.003,0.1,0.98,2025-07-30 21:02:45,2.4355454,1.0301772,1.8000000715255737,3.0,32.181934,15.185065,23.018991470336914,41.522748947143555,2.6193113,1.3115418,1.8126298189163208,3.356419801712036,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.49930334,0.75508785,-0.820293664932251,-8.649396477267146e-05,0.94493866
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,0.0001,0.0001,0.003237,0.003,0.1,0.98,2025-07-30 21:30:03,2.3560603,0.99489903,1.8000000715255737,3.0,31.970715,14.800008,22.90950584411621,41.39589309692383,2.5900173,1.2626519,1.8026613593101501,3.336548686027527,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.52859694,0.77980864,-0.874408483505249,-0.0009279251098632812,0.93873674
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,0.0001,0.0001,0.003237,0.003,0.2,0.99,2025-07-30 21:33:16,3.1899014,1.2783939,2.299999952316284,3.9000000953674316,34.26346,17.27394,23.32535743713379,44.744686126708984,2.8772871,1.5429661,1.8988173604011536,3.720698595046997,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.24132723,0.5138244,-0.3946290612220764,0.010968208312988281,1.0060573
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,0.0001,0.0001,0.003237,0.003,0.2,0.99,2025-07-30 22:00:13,2.578478,1.2213978,1.8000000715255737,3.200000047683716,32.87044,16.080166,22.90950584411621,42.549232482910156,2.6982627,1.4175243,1.8072456121444702,3.4700348377227783,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.42035174,0.68109334,-0.7003847360610962,4.76837158203125e-07,0.9651549
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,0.0001,0.0001,0.003237,0.003,0.2,0.98,2025-07-30 22:03:48,2.7371798,1.1772827,2.0,3.299999952316284,33.203922,16.250414,23.128477096557617,43.08449172973633,2.7387986,1.4306357,1.8432754278182983,3.5200709104537964,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.379816,0.64231694,-0.6289107799530029,0.00012517720460891724,0.9749467
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,0.0001,0.0001,0.003237,0.003,0.2,0.98,2025-07-30 22:28:29,2.7285793,1.3047516,1.899999976158142,3.4000000953674316,33.369057,16.635675,22.918179512023926,43.20718002319336,2.7575762,1.4804671,1.8236160278320312,3.545020341873169,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.3610384,0.63121605,-0.6062681674957275,0.0005116439424455166,0.97979546
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,0.0001,0.0001,0.003237,0.004,0.1,0.99,2025-07-30 22:35:27,2.4205275,1.1603776,1.7000000476837158,3.0,32.290306,15.552673,22.65747833251953,41.759477615356445,2.6337352,1.3557822,1.7844290137290955,3.3955442905426025,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.48487946,0.73073876,-0.806690514087677,-0.00020939111709594727,0.9481207
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,0.0001,0.0001,0.003237,0.004,0.1,0.99,2025-07-30 22:57:16,2.4198012,1.1613363,1.7000000476837158,3.0,32.370316,15.548049,22.641796112060547,41.86214828491211,2.6337361,1.3565383,1.7776931524276733,3.393520712852478,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.4848783,0.7315763,-0.8022518157958984,-0.0001226365566253662,0.95047
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,0.0001,0.0001,0.003237,0.004,0.1,0.98,2025-07-30 23:01:04,2.5994964,1.0648766,1.899999976158142,3.200000047683716,32.80039,15.620513,23.133395195007324,42.53609085083008,2.684268,1.3535597,1.843998908996582,3.4587055444717407,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.43434656,0.69181633,-0.7246344089508057,8.046627044677734e-07,0.963098
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,0.0001,0.0001,0.003237,0.004,0.1,0.98,2025-07-30 23:27:08,2.6486526,1.2196555,1.899999976158142,3.299999952316284,33.045147,16.19441,22.918180465698242,42.78205871582031,2.7219446,1.4289061,1.8241974115371704,3.5093467235565186,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.39667,0.65874183,-0.6650251150131226,6.014782593410928e-05,0.97028464
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,0.0001,0.0001,0.003237,0.004,0.2,0.99,2025-07-30 23:30:22,2.890801,1.3204055,2.0,3.6000001430511475,33.65857,16.949768,22.99860191345215,43.72683525085449,2.8003604,1.5111065,1.8495233654975891,3.594638466835022,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.31825426,0.59259945,-0.5197632908821106,0.002503693103790283,0.9882962
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,0.0001,0.0001,0.003237,0.004,0.2,0.99,2025-07-30 23:55:03,2.8949487,1.3318123,2.0,3.6000001430511475,33.756413,16.915167,23.035432815551758,44.00440216064453,2.809933,1.5124834,1.849050760269165,3.6252444982528687,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.30868164,0.5804209,-0.5168444514274597,0.00409456342458725,0.99116915
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,0.0001,0.0001,0.003237,0.004,0.2,0.98,2025-07-31 00:00:41,2.3785524,1.1148275,1.7000000476837158,3.0,32.090313,15.305866,22.74635887145996,41.24467468261719,2.6088648,1.3299483,1.7832866311073303,3.335480213165283,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.50974965,0.74756247,-0.8455756902694702,-0.0019466760568320751,0.94224846
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,0.0001,0.0001,0.003237,0.004,0.2,0.98,2025-07-31 00:24:21,2.461867,1.0479437,1.8000000715255737,3.0,32.408566,15.296246,22.97292137145996,42.01336669921875,2.6388013,1.3152102,1.8212076425552368,3.4088327884674072,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.4798132,0.7377764,-0.798059344291687,-2.7776186470873654e-06,0.9515931
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,0.0001,0.0001,0.003237,0.005,0.1,0.99,2025-07-31 00:24:46,3.1315215,1.1158754,2.4000000953674316,3.700000047683716,33.838573,16.806765,23.128477096557617,44.30363845825195,2.8289795,1.4815784,1.89701908826828,3.6525853872299194,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.28963488,0.5578387,-0.4726836681365967,0.004376649856567383,0.9935816
